date,region,channel,product_category,customer_segment,revenue,units
2026-05-16,Europe,Retail,Electronics,Consumer,1289.31,55
2026-05-16,Europe,Retail,Electronics,SMB,674.06,17
2026-05-16,Europe,Retail,Electronics,Enterprise,649.55,21
2026-05-16,Europe,Retail,Apparel,Consumer,959.79,25
2026-05-16,Europe,Retail,Apparel,SMB,1247.14,36
2026-05-16,Europe,Retail,Apparel,Enterprise,1133.15,41
2026-05-16,Europe,Retail,Home Goods,Consumer,1165.1,72
2026-05-16,Europe,Retail,Home Goods,SMB,456.11,21
2026-05-16,Europe,Retail,Home Goods,Enterprise,1282.81,52
2026-05-16,Europe,Retail,Grocery,Consumer,888.48,22
2026-05-16,Europe,Retail,Grocery,SMB,1212.96,35
2026-05-16,Europe,Retail,Grocery,Enterprise,1215.36,54
2026-05-16,Europe,Online,Electronics,Consumer,389.78,20
2026-05-16,Europe,Online,Electronics,SMB,634.99,23
2026-05-16,Europe,Online,Electronics,Enterprise,587.84,14
2026-05-16,Europe,Online,Apparel,Consumer,839.96,35
2026-05-16,Europe,Online,Apparel,SMB,1106.54,33
2026-05-16,Europe,Online,Apparel,Enterprise,1209.2,48
2026-05-16,Europe,Online,Home Goods,Consumer,1303.61,51
2026-05-16,Europe,Online,Home Goods,SMB,388.39,9
2026-05-16,Europe,Online,Home Goods,Enterprise,1256.44,28
2026-05-16,Europe,Online,Grocery,Consumer,919.35,21
2026-05-16,Europe,Online,Grocery,SMB,1110.82,30
2026-05-16,Europe,Online,Grocery,Enterprise,1133.05,59
2026-05-16,Europe,Wholesale,Electronics,Consumer,711.33,35
2026-05-16,Europe,Wholesale,Electronics,SMB,894.64,34
2026-05-16,Europe,Wholesale,Electronics,Enterprise,919.96,22
2026-05-16,Europe,Wholesale,Apparel,Consumer,1159.85,51
2026-05-16,Europe,Wholesale,Apparel,SMB,549.12,12
2026-05-16,Europe,Wholesale,Apparel,Enterprise,491.3,14
2026-05-16,Europe,Wholesale,Home Goods,Consumer,500.41,14
2026-05-16,Europe,Wholesale,Home Goods,SMB,776.67,28
2026-05-16,Europe,Wholesale,Home Goods,Enterprise,665.21,22
2026-05-16,Europe,Wholesale,Grocery,Consumer,1285.8,65
2026-05-16,Europe,Wholesale,Grocery,SMB,562.71,23
2026-05-16,Europe,Wholesale,Grocery,Enterprise,461.18,13
2026-05-16,APAC,Retail,Electronics,Consumer,917.52,27
2026-05-16,APAC,Retail,Electronics,SMB,1164.39,60
2026-05-16,APAC,Retail,Electronics,Enterprise,1183.24,32
2026-05-16,APAC,Retail,Apparel,Consumer,494.17,26
2026-05-16,APAC,Retail,Apparel,SMB,815.68,38
2026-05-16,APAC,Retail,Apparel,Enterprise,742.03,35
2026-05-16,APAC,Retail,Home Goods,Consumer,729.16,34
2026-05-16,APAC,Retail,Home Goods,SMB,1115.69,30
2026-05-16,APAC,Retail,Home Goods,Enterprise,941.95,31
2026-05-16,APAC,Retail,Grocery,Consumer,544.6,25
2026-05-16,APAC,Retail,Grocery,SMB,868.34,57
2026-05-16,APAC,Retail,Grocery,Enterprise,724.19,20
2026-05-16,APAC,Online,Electronics,Consumer,1073.7,30
2026-05-16,APAC,Online,Electronics,SMB,1131.38,58
2026-05-16,APAC,Online,Electronics,Enterprise,1260.27,34
2026-05-16,APAC,Online,Apparel,Consumer,541.45,30
2026-05-16,APAC,Online,Apparel,SMB,795.29,17
2026-05-16,APAC,Online,Apparel,Enterprise,770.2,32
2026-05-16,APAC,Online,Home Goods,Consumer,712.57,35
2026-05-16,APAC,Online,Home Goods,SMB,1029.34,63
2026-05-16,APAC,Online,Home Goods,Enterprise,917.46,37
2026-05-16,APAC,Online,Grocery,Consumer,611.77,16
2026-05-16,APAC,Online,Grocery,SMB,910.31,55
2026-05-16,APAC,Online,Grocery,Enterprise,806.83,19
2026-05-16,APAC,Wholesale,Electronics,Consumer,1239.77,48
2026-05-16,APAC,Wholesale,Electronics,SMB,626.63,22
2026-05-16,APAC,Wholesale,Electronics,Enterprise,515.71,28
2026-05-16,APAC,Wholesale,Apparel,Consumer,739.1,18
2026-05-16,APAC,Wholesale,Apparel,SMB,1152.99,26
2026-05-16,APAC,Wholesale,Apparel,Enterprise,1124.34,48
2026-05-16,APAC,Wholesale,Home Goods,Consumer,933.69,23
2026-05-16,APAC,Wholesale,Home Goods,SMB,485.16,14
2026-05-16,APAC,Wholesale,Home Goods,Enterprise,1285.47,35
2026-05-16,APAC,Wholesale,Grocery,Consumer,823.9,49
2026-05-16,APAC,Wholesale,Grocery,SMB,1188.18,43
2026-05-16,APAC,Wholesale,Grocery,Enterprise,1051.18,32
2026-05-17,North America,Retail,Electronics,Consumer,1056.52,51
2026-05-17,North America,Retail,Electronics,SMB,1150.83,43
2026-05-17,North America,Retail,Electronics,Enterprise,1214.99,34
2026-05-17,North America,Retail,Apparel,Consumer,587.69,14
2026-05-17,North America,Retail,Apparel,SMB,896.94,21
2026-05-17,North America,Retail,Apparel,Enterprise,786.43,42
2026-05-17,North America,Retail,Home Goods,Consumer,786.27,34
2026-05-17,North America,Retail,Home Goods,SMB,1099.09,44
2026-05-17,North America,Retail,Home Goods,Enterprise,981.55,25
2026-05-17,North America,Retail,Grocery,Consumer,531.55,16
2026-05-17,North America,Retail,Grocery,SMB,704.0,20
2026-05-17,North America,Retail,Grocery,Enterprise,742.58,29
2026-05-17,North America,Online,Electronics,Consumer,895.48,50
2026-05-17,North America,Online,Electronics,SMB,395.76,11
2026-05-17,North America,Online,Electronics,Enterprise,1234.81,34
2026-05-17,North America,Online,Apparel,Consumer,625.96,23
2026-05-17,North America,Online,Apparel,SMB,911.95,20
2026-05-17,North America,Online,Apparel,Enterprise,727.0,43
2026-05-17,North America,Online,Home Goods,Consumer,783.58,19
2026-05-17,North America,Online,Home Goods,SMB,1049.09,25
2026-05-17,North America,Online,Home Goods,Enterprise,1041.95,35
2026-05-17,North America,Online,Grocery,Consumer,591.03,26
2026-05-17,North America,Online,Grocery,SMB,909.41,41
2026-05-17,North America,Online,Grocery,Enterprise,814.08,23
2026-05-17,North America,Wholesale,Electronics,Consumer,418.85,14
2026-05-17,North America,Wholesale,Electronics,SMB,746.14,19
2026-05-17,North America,Wholesale,Electronics,Enterprise,555.47,19
2026-05-17,North America,Wholesale,Apparel,Consumer,947.56,51
2026-05-17,North America,Wholesale,Apparel,SMB,1046.14,57
2026-05-17,North America,Wholesale,Apparel,Enterprise,1117.14,40
2026-05-17,North America,Wholesale,Home Goods,Consumer,1124.45,63
2026-05-17,North America,Wholesale,Home Goods,SMB,507.74,15
2026-05-17,North America,Wholesale,Home Goods,Enterprise,417.06,13
2026-05-17,North America,Wholesale,Grocery,Consumer,881.14,41
2026-05-17,North America,Wholesale,Grocery,SMB,1094.02,42
2026-05-17,North America,Wholesale,Grocery,Enterprise,940.67,56
2026-05-17,Europe,Retail,Electronics,Consumer,1315.33,41
2026-05-17,Europe,Retail,Electronics,SMB,736.85,21
2026-05-17,Europe,Retail,Electronics,Enterprise,538.73,14
2026-05-17,Europe,Retail,Apparel,Consumer,874.87,47
2026-05-17,Europe,Retail,Apparel,SMB,1143.78,45
2026-05-17,Europe,Retail,Apparel,Enterprise,1010.43,25
2026-05-17,Europe,Retail,Home Goods,Consumer,1152.14,37
2026-05-17,Europe,Retail,Home Goods,SMB,457.16,12
2026-05-17,Europe,Retail,Home Goods,Enterprise,1354.49,70
2026-05-17,Europe,Retail,Grocery,Consumer,891.96,24
2026-05-17,Europe,Retail,Grocery,SMB,1154.14,34
2026-05-17,Europe,Retail,Grocery,Enterprise,1052.07,51
2026-05-17,Europe,Online,Electronics,Consumer,428.95,14
2026-05-17,Europe,Online,Electronics,SMB,658.86,17
2026-05-17,Europe,Online,Electronics,Enterprise,608.15,22
2026-05-17,Europe,Online,Apparel,Consumer,829.78,19
2026-05-17,Europe,Online,Apparel,SMB,1207.73,31
2026-05-17,Europe,Online,Apparel,Enterprise,977.23,34
2026-05-17,Europe,Online,Home Goods,Consumer,967.79,50
2026-05-17,Europe,Online,Home Goods,SMB,389.42,12
2026-05-17,Europe,Online,Home Goods,Enterprise,1266.8,29
2026-05-17,Europe,Online,Grocery,Consumer,879.77,21
2026-05-17,Europe,Online,Grocery,SMB,1055.49,24
2026-05-17,Europe,Online,Grocery,Enterprise,1108.19,54
2026-05-17,Europe,Wholesale,Electronics,Consumer,636.97,33
2026-05-17,Europe,Wholesale,Electronics,SMB,939.56,35
2026-05-17,Europe,Wholesale,Electronics,Enterprise,807.43,26
2026-05-17,Europe,Wholesale,Apparel,Consumer,1065.49,40
2026-05-17,Europe,Wholesale,Apparel,SMB,662.4,17
2026-05-17,Europe,Wholesale,Apparel,Enterprise,482.7,20
2026-05-17,Europe,Wholesale,Home Goods,Consumer,609.45,21
2026-05-17,Europe,Wholesale,Home Goods,SMB,749.1,39
2026-05-17,Europe,Wholesale,Home Goods,Enterprise,641.93,17
2026-05-17,Europe,Wholesale,Grocery,Consumer,1280.84,53
2026-05-17,Europe,Wholesale,Grocery,SMB,557.12,15
2026-05-17,Europe,Wholesale,Grocery,Enterprise,437.81,10
2026-05-17,APAC,Retail,Electronics,Consumer,914.8,27
2026-05-17,APAC,Retail,Electronics,SMB,1182.2,49
2026-05-17,APAC,Retail,Electronics,Enterprise,1083.73,24
2026-05-17,APAC,Retail,Apparel,Consumer,561.45,16
2026-05-17,APAC,Retail,Apparel,SMB,865.55,24
2026-05-17,APAC,Retail,Apparel,Enterprise,706.25,28
2026-05-17,APAC,Retail,Home Goods,Consumer,776.01,26
2026-05-17,APAC,Retail,Home Goods,SMB,1067.29,33
2026-05-17,APAC,Retail,Home Goods,Enterprise,908.79,24
2026-05-17,APAC,Retail,Grocery,Consumer,494.54,12
2026-05-17,APAC,Retail,Grocery,SMB,786.71,20
2026-05-17,APAC,Retail,Grocery,Enterprise,858.77,27
2026-05-17,APAC,Online,Electronics,Consumer,995.19,28
2026-05-17,APAC,Online,Electronics,SMB,1243.76,59
2026-05-17,APAC,Online,Electronics,Enterprise,1166.06,49
2026-05-17,APAC,Online,Apparel,Consumer,490.59,21
2026-05-17,APAC,Online,Apparel,SMB,849.01,35
2026-05-17,APAC,Online,Apparel,Enterprise,652.49,17
2026-05-17,APAC,Online,Home Goods,Consumer,845.21,46
2026-05-17,APAC,Online,Home Goods,SMB,1051.2,25
2026-05-17,APAC,Online,Home Goods,Enterprise,941.95,25
2026-05-17,APAC,Online,Grocery,Consumer,451.24,14
2026-05-17,APAC,Online,Grocery,SMB,827.94,21
2026-05-17,APAC,Online,Grocery,Enterprise,854.77,36
2026-05-17,APAC,Wholesale,Electronics,Consumer,1153.01,43
2026-05-17,APAC,Wholesale,Electronics,SMB,551.3,12
2026-05-17,APAC,Wholesale,Electronics,Enterprise,625.06,19
2026-05-17,APAC,Wholesale,Apparel,Consumer,825.26,53
2026-05-17,APAC,Wholesale,Apparel,SMB,1114.95,29
2026-05-17,APAC,Wholesale,Apparel,Enterprise,1163.6,28
2026-05-17,APAC,Wholesale,Home Goods,Consumer,1147.77,31
2026-05-17,APAC,Wholesale,Home Goods,SMB,372.07,10
2026-05-17,APAC,Wholesale,Home Goods,Enterprise,1275.1,38
2026-05-17,APAC,Wholesale,Grocery,Consumer,769.91,20
2026-05-17,APAC,Wholesale,Grocery,SMB,1212.09,59
2026-05-17,APAC,Wholesale,Grocery,Enterprise,1053.12,29
2026-05-18,North America,Retail,Electronics,Consumer,1036.39,34
2026-05-18,North America,Retail,Electronics,SMB,1358.25,51
2026-05-18,North America,Retail,Electronics,Enterprise,1116.95,59
2026-05-18,North America,Retail,Apparel,Consumer,604.65,18
2026-05-18,North America,Retail,Apparel,SMB,859.06,23
2026-05-18,North America,Retail,Apparel,Enterprise,848.74,43
2026-05-18,North America,Retail,Home Goods,Consumer,835.25,50
2026-05-18,North America,Retail,Home Goods,SMB,1148.01,26
2026-05-18,North America,Retail,Home Goods,Enterprise,926.52,31
2026-05-18,North America,Retail,Grocery,Consumer,553.97,17
2026-05-18,North America,Retail,Grocery,SMB,805.32,32
2026-05-18,North America,Retail,Grocery,Enterprise,902.71,41
2026-05-18,North America,Online,Electronics,Consumer,1033.39,34
2026-05-18,North America,Online,Electronics,SMB,414.08,15
2026-05-18,North America,Online,Electronics,Enterprise,1191.81,55
2026-05-18,North America,Online,Apparel,Consumer,578.28,27
2026-05-18,North America,Online,Apparel,SMB,832.78,38
2026-05-18,North America,Online,Apparel,Enterprise,848.45,22
2026-05-18,North America,Online,Home Goods,Consumer,593.14,14
2026-05-18,North America,Online,Home Goods,SMB,1033.01,23
2026-05-18,North America,Online,Home Goods,Enterprise,1141.15,40
2026-05-18,North America,Online,Grocery,Consumer,608.98,14
2026-05-18,North America,Online,Grocery,SMB,812.31,18
2026-05-18,North America,Online,Grocery,Enterprise,758.27,21
2026-05-18,North America,Wholesale,Electronics,Consumer,406.23,9
2026-05-18,North America,Wholesale,Electronics,SMB,837.98,31
2026-05-18,North America,Wholesale,Electronics,Enterprise,611.76,14
2026-05-18,North America,Wholesale,Apparel,Consumer,887.28,22
2026-05-18,North America,Wholesale,Apparel,SMB,1063.34,37
2026-05-18,North America,Wholesale,Apparel,Enterprise,1228.69,75
2026-05-18,North America,Wholesale,Home Goods,Consumer,1173.28,38
2026-05-18,North America,Wholesale,Home Goods,SMB,492.15,11
2026-05-18,North America,Wholesale,Home Goods,Enterprise,482.59,15
2026-05-18,North America,Wholesale,Grocery,Consumer,1084.59,71
2026-05-18,North America,Wholesale,Grocery,SMB,1337.74,35
2026-05-18,North America,Wholesale,Grocery,Enterprise,1191.19,29
2026-05-18,Europe,Retail,Electronics,Consumer,1252.83,40
2026-05-18,Europe,Retail,Electronics,SMB,689.65,19
2026-05-18,Europe,Retail,Electronics,Enterprise,692.24,20
2026-05-18,Europe,Retail,Apparel,Consumer,840.35,19
2026-05-18,Europe,Retail,Apparel,SMB,1138.97,39
2026-05-18,Europe,Retail,Apparel,Enterprise,1021.5,40
2026-05-18,Europe,Retail,Home Goods,Consumer,1106.65,28
2026-05-18,Europe,Retail,Home Goods,SMB,470.48,14
2026-05-18,Europe,Retail,Home Goods,Enterprise,1228.64,53
2026-05-18,Europe,Retail,Grocery,Consumer,857.04,32
2026-05-18,Europe,Retail,Grocery,SMB,1094.31,70
2026-05-18,Europe,Retail,Grocery,Enterprise,1025.01,29
2026-05-18,Europe,Online,Electronics,Consumer,355.26,10
2026-05-18,Europe,Online,Electronics,SMB,665.03,17
2026-05-18,Europe,Online,Electronics,Enterprise,547.57,31
2026-05-18,Europe,Online,Apparel,Consumer,807.11,18
2026-05-18,Europe,Online,Apparel,SMB,1270.45,52
2026-05-18,Europe,Online,Apparel,Enterprise,1168.53,66
2026-05-18,Europe,Online,Home Goods,Consumer,1094.93,40
2026-05-18,Europe,Online,Home Goods,SMB,428.01,12
2026-05-18,Europe,Online,Home Goods,Enterprise,1172.38,61
2026-05-18,Europe,Online,Grocery,Consumer,898.21,33
2026-05-18,Europe,Online,Grocery,SMB,1200.45,27
2026-05-18,Europe,Online,Grocery,Enterprise,991.62,51
2026-05-18,Europe,Wholesale,Electronics,Consumer,662.77,17
2026-05-18,Europe,Wholesale,Electronics,SMB,841.74,22
2026-05-18,Europe,Wholesale,Electronics,Enterprise,804.7,25
2026-05-18,Europe,Wholesale,Apparel,Consumer,1346.14,42
2026-05-18,Europe,Wholesale,Apparel,SMB,566.23,17
2026-05-18,Europe,Wholesale,Apparel,Enterprise,496.78,15
2026-05-18,Europe,Wholesale,Home Goods,Consumer,537.55,14
2026-05-18,Europe,Wholesale,Home Goods,SMB,769.45,18
2026-05-18,Europe,Wholesale,Home Goods,Enterprise,685.05,19
2026-05-18,Europe,Wholesale,Grocery,Consumer,1285.52,42
2026-05-18,Europe,Wholesale,Grocery,SMB,602.55,15
2026-05-18,Europe,Wholesale,Grocery,Enterprise,540.71,25
2026-05-18,APAC,Retail,Electronics,Consumer,1005.91,24
2026-05-18,APAC,Retail,Electronics,SMB,1391.42,34
2026-05-18,APAC,Retail,Electronics,Enterprise,1434.33,49
2026-05-18,APAC,Retail,Apparel,Consumer,456.81,14
2026-05-18,APAC,Retail,Apparel,SMB,787.01,43
2026-05-18,APAC,Retail,Apparel,Enterprise,744.93,20
2026-05-18,APAC,Retail,Home Goods,Consumer,682.46,36
2026-05-18,APAC,Retail,Home Goods,SMB,1022.86,29
2026-05-18,APAC,Retail,Home Goods,Enterprise,1033.28,24
2026-05-18,APAC,Retail,Grocery,Consumer,567.86,23
2026-05-18,APAC,Retail,Grocery,SMB,729.05,30
2026-05-18,APAC,Retail,Grocery,Enterprise,771.21,23
2026-05-18,APAC,Online,Electronics,Consumer,886.48,36
2026-05-18,APAC,Online,Electronics,SMB,1197.34,42
2026-05-18,APAC,Online,Electronics,Enterprise,1236.09,57
2026-05-18,APAC,Online,Apparel,Consumer,515.94,13
2026-05-18,APAC,Online,Apparel,SMB,684.61,35
2026-05-18,APAC,Online,Apparel,Enterprise,771.57,20
2026-05-18,APAC,Online,Home Goods,Consumer,786.44,30
2026-05-18,APAC,Online,Home Goods,SMB,957.79,39
2026-05-18,APAC,Online,Home Goods,Enterprise,907.12,27
2026-05-18,APAC,Online,Grocery,Consumer,528.48,13
2026-05-18,APAC,Online,Grocery,SMB,841.71,27
2026-05-18,APAC,Online,Grocery,Enterprise,724.44,31
2026-05-18,APAC,Wholesale,Electronics,Consumer,1302.67,75
2026-05-18,APAC,Wholesale,Electronics,SMB,640.33,41
2026-05-18,APAC,Wholesale,Electronics,Enterprise,573.23,17
2026-05-18,APAC,Wholesale,Apparel,Consumer,833.24,30
2026-05-18,APAC,Wholesale,Apparel,SMB,951.99,30
2026-05-18,APAC,Wholesale,Apparel,Enterprise,949.3,30
2026-05-18,APAC,Wholesale,Home Goods,Consumer,1153.67,30
2026-05-18,APAC,Wholesale,Home Goods,SMB,439.68,16
2026-05-18,APAC,Wholesale,Home Goods,Enterprise,1300.19,35
2026-05-18,APAC,Wholesale,Grocery,Consumer,972.13,40
2026-05-18,APAC,Wholesale,Grocery,SMB,1031.86,38
2026-05-18,APAC,Wholesale,Grocery,Enterprise,1091.48,36
2026-05-19,North America,Retail,Electronics,Consumer,934.64,23
2026-05-19,North America,Retail,Electronics,SMB,1126.9,33
2026-05-19,North America,Retail,Electronics,Enterprise,1289.64,45
2026-05-19,North America,Retail,Apparel,Consumer,627.05,30
2026-05-19,North America,Retail,Apparel,SMB,956.89,21
2026-05-19,North America,Retail,Apparel,Enterprise,762.55,20
2026-05-19,North America,Retail,Home Goods,Consumer,742.76,34
2026-05-19,North America,Retail,Home Goods,SMB,1093.47,36
2026-05-19,North America,Retail,Home Goods,Enterprise,1088.05,66
2026-05-19,North America,Retail,Grocery,Consumer,618.77,29
2026-05-19,North America,Retail,Grocery,SMB,938.95,32
2026-05-19,North America,Retail,Grocery,Enterprise,780.22,27
2026-05-19,North America,Online,Electronics,Consumer,1240.65,50
2026-05-19,North America,Online,Electronics,SMB,429.04,11
2026-05-19,North America,Online,Electronics,Enterprise,1049.94,26
2026-05-19,North America,Online,Apparel,Consumer,571.25,24
2026-05-19,North America,Online,Apparel,SMB,823.88,23
2026-05-19,North America,Online,Apparel,Enterprise,785.17,30
2026-05-19,North America,Online,Home Goods,Consumer,737.0,24
2026-05-19,North America,Online,Home Goods,SMB,953.09,36
2026-05-19,North America,Online,Home Goods,Enterprise,1102.12,43
2026-05-19,North America,Online,Grocery,Consumer,572.89,13
2026-05-19,North America,Online,Grocery,SMB,805.87,24
2026-05-19,North America,Online,Grocery,Enterprise,824.19,27
2026-05-19,North America,Wholesale,Electronics,Consumer,453.61,26
2026-05-19,North America,Wholesale,Electronics,SMB,748.64,21
2026-05-19,North America,Wholesale,Electronics,Enterprise,661.05,25
2026-05-19,North America,Wholesale,Apparel,Consumer,947.07,25
2026-05-19,North America,Wholesale,Apparel,SMB,1234.45,31
2026-05-19,North America,Wholesale,Apparel,Enterprise,1158.69,31
2026-05-19,North America,Wholesale,Home Goods,Consumer,1023.86,48
2026-05-19,North America,Wholesale,Home Goods,SMB,513.38,25
2026-05-19,North America,Wholesale,Home Goods,Enterprise,442.74,27
2026-05-19,North America,Wholesale,Grocery,Consumer,910.36,28
2026-05-19,North America,Wholesale,Grocery,SMB,1278.04,79
2026-05-19,North America,Wholesale,Grocery,Enterprise,1245.72,38
2026-05-19,Europe,Retail,Electronics,Consumer,1371.25,67
2026-05-19,Europe,Retail,Electronics,SMB,692.43,15
2026-05-19,Europe,Retail,Electronics,Enterprise,558.09,35
2026-05-19,Europe,Retail,Apparel,Consumer,806.33,22
2026-05-19,Europe,Retail,Apparel,SMB,1100.79,62
2026-05-19,Europe,Retail,Apparel,Enterprise,1011.53,35
2026-05-19,Europe,Retail,Home Goods,Consumer,1255.79,62
2026-05-19,Europe,Retail,Home Goods,SMB,460.61,11
2026-05-19,Europe,Retail,Home Goods,Enterprise,1146.45,28
2026-05-19,Europe,Retail,Grocery,Consumer,805.84,39
2026-05-19,Europe,Retail,Grocery,SMB,1122.82,30
2026-05-19,Europe,Retail,Grocery,Enterprise,1035.21,40
2026-05-19,Europe,Online,Electronics,Consumer,359.05,16
2026-05-19,Europe,Online,Electronics,SMB,703.02,26
2026-05-19,Europe,Online,Electronics,Enterprise,638.6,15
2026-05-19,Europe,Online,Apparel,Consumer,891.24,29
2026-05-19,Europe,Online,Apparel,SMB,1098.38,61
2026-05-19,Europe,Online,Apparel,Enterprise,1098.64,37
2026-05-19,Europe,Online,Home Goods,Consumer,1067.58,27
2026-05-19,Europe,Online,Home Goods,SMB,461.03,15
2026-05-19,Europe,Online,Home Goods,Enterprise,1387.18,73
2026-05-19,Europe,Online,Grocery,Consumer,938.62,28
2026-05-19,Europe,Online,Grocery,SMB,1259.08,32
2026-05-19,Europe,Online,Grocery,Enterprise,931.66,27
2026-05-19,Europe,Wholesale,Electronics,Consumer,664.2,40
2026-05-19,Europe,Wholesale,Electronics,SMB,990.36,32
2026-05-19,Europe,Wholesale,Electronics,Enterprise,949.26,24
2026-05-19,Europe,Wholesale,Apparel,Consumer,1349.71,51
2026-05-19,Europe,Wholesale,Apparel,SMB,500.22,13
